yearid,Level of Data,Subject,DenominatorType,District,Discode,School,Schcode,Grade,NumberStudents,plevel1,plevel2,plevel3,plevel4,pAboveprof,pBelowProf,AvgScore
2022,sch,mat,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,0,25 - 30,< 10 %,12,36,44,80,20,
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Robert Frost Charter School,737,Robert Frost Charter School (E),29070,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Next Charter School,740,Next Charter School,29105,0,44849,29,64,< 10 %,< 10 %,< 10 %,> 90 %,
2022,sch,mat,Regular,Next Charter School,740,Next Charter School,29105,11,44849,29,64,< 10 %,< 10 %,< 10 %,> 90 %,461
2022,sch,rea,Regular,Next Charter School,740,Next Charter School,29105,0,44849,21,14,57,< 10 %,64,36,
2022,sch,rea,Regular,Next Charter School,740,Next Charter School,29105,11,44849,21,14,57,< 10 %,64,36,508
2022,sch,sci,Regular,Next Charter School,740,Next Charter School,29105,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Next Charter School,740,Next Charter School,29105,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,0,15 - 20,11,32,58,< 10 %,58,42,
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,11,15 - 20,11,32,58,< 10 %,58,42,514
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,0,15 - 20,< 10 %,11,53,37,89,11,
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,11,15 - 20,< 10 %,11,53,37,89,11,593
2022,sch,sci,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,0,44849,14,14,64,< 10 %,71,29,
2022,sch,sci,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (H),29149,11,44849,14,14,64,< 10 %,71,29,1156
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,0,115 - 120,30,43,16,11,27,73,
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,6,30 - 35,35,38,18,< 10 %,26,74,496
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,7,40 - 45,23,58,< 10 %,< 10 %,19,81,522
2022,sch,mat,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,8,35 - 40,33,31,21,15,36,64,563
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,0,115 - 120,14,27,41,18,59,41,
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,6,30 - 35,< 10 %,35,41,21,62,38,658
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,7,40 - 45,27,25,32,16,48,52,642
2022,sch,rea,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,8,35 - 40,< 10 %,23,51,18,69,31,679
2022,sch,sci,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,0,30 - 35,38,24,26,12,38,62,
2022,sch,sci,Regular,The Founders Academy Charter School,741,The Founders Academy Charter School (E),29150,8,30 - 35,38,24,26,12,38,62,849
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,0,75 - 80,41,33,22,< 10 %,27,73,
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,3,15 - 20,27,20,47,< 10 %,53,47,426
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,4,15 - 20,38,38,13,13,25,75,445
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,5,44849,62,31,< 10 %,< 10 %,< 10 %,> 90 %,458
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,6,44849,36,36,21,< 10 %,29,71,494
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,7,44849,36,45,18,< 10 %,18,82,523
2022,sch,mat,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,0,80 - 85,33,26,30,11,41,59,
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,3,15 - 20,40,40,20,< 10 %,20,80,561
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,4,15 - 20,38,19,25,19,44,56,594
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,5,44849,29,14,43,14,57,43,620
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,6,15 - 20,25,25,31,19,50,50,644
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,7,44849,36,27,36,< 10 %,36,64,630
2022,sch,rea,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,0,20 - 25,50,23,23,< 10 %,27,73,
2022,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,5,44849,38,31,23,< 10 %,31,69,546
2022,sch,sci,Regular,Gate City Charter School For the Arts,742,Gate City Charter School for the Arts,29151,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,0,45 - 50,65,29,< 10 %,< 10 %,< 10 %,> 90 %,
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,8,44849,42,50,< 10 %,< 10 %,< 10 %,> 90 %,545
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,0,45 - 50,42,27,25,< 10 %,31,69,
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,8,44849,25,33,25,17,42,58,653
2022,sch,sci,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,0,15 - 20,67,22,< 10 %,< 10 %,11,89,
2022,sch,sci,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (E),29166,8,44849,58,25,< 10 %,< 10 %,17,83,845
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,Compass Classical Academy Charter School,743,Compass Classical Academy Charter School (H),29224,11, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,140 - 145,19,32,24,26,49,51,
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,3,35 - 40,19,22,38,22,59,41,435
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,4,45 - 50,13,26,21,40,62,38,480
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,21,38,17,25,42,58,495
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,6,15 - 20,25,50,19,< 10 %,25,75,496
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,140 - 145,19,21,28,32,60,40,
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,3,35 - 40,19,24,30,27,57,43,592
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,4,45 - 50,19,19,15,47,62,38,625
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,13,17,42,29,71,29,644
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,6,15 - 20,< 10 %,38,38,19,56,44,649
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,7, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,30 - 35,29,18,21,32,53,47,
2022,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,21,21,17,42,58,42,558
2022,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,0,105 - 110,50,35,13,< 10 %,16,84,
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,3,15 - 20,63,31,< 10 %,< 10 %,< 10 %,> 90 %,390
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,4,20 - 25,41,41,18,< 10 %,18,82,434
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,5,15 - 20,47,41,< 10 %,< 10 %,12,88,463
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,6,44849,77,23,< 10 %,< 10 %,< 10 %,> 90 %,450
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,7,15 - 20,33,61,< 10 %,< 10 %,< 10 %,> 90 %,517
2022,sch,mat,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,8,20 - 25,48,13,30,< 10 %,39,61,546
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,0,105 - 110,26,17,41,16,57,43,
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,3,15 - 20,53,20,20,< 10 %,27,73,551
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,4,20 - 25,38,< 10 %,48,10,57,43,596
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,5,15 - 20,12,12,47,29,76,24,637
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,6,44849,< 10 %,15,54,23,77,23,658
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,7,15 - 20,12,29,59,< 10 %,59,41,640
2022,sch,rea,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,8,20 - 25,30,22,22,26,48,52,663
2022,sch,sci,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,0,40 - 45,45,14,27,14,41,59,
2022,sch,sci,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,5,20 - 25,35,20,30,15,45,55,551
2022,sch,sci,Regular,Gathering Waters Charter School,750,Gathering Waters Charter School (E),29238,8,20 - 25,54,< 10 %,25,13,38,63,847
2022,sch,mat,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,0,65 - 70,23,49,23,< 10 %,28,72,
2022,sch,mat,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,11,65 - 70,23,49,23,< 10 %,28,72,479
2022,sch,rea,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,0,65 - 70,13,26,46,14,61,39,
2022,sch,rea,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,11,65 - 70,13,26,46,14,61,39,511
2022,sch,sci,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,0,60 - 65,53,10,32,< 10 %,37,63,
2022,sch,sci,Regular,Prospect Mountain JMA,970,Prospect Mountain High School,28215,11,60 - 65,53,10,32,< 10 %,37,63,1148
2022,sch,mat,Regular,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,22025,0,140 - 145,11,30,39,21,60,40,
2022,sch,mat,Regular,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,22025,11,140 - 145,11,30,39,21,60,40,553
2022,sch,rea,Regular,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,22025,0,140 - 145,< 10 %,13,56,25,81,19,
2022,sch,rea,Regular,Coe-Brown Northwood Academy,998,Coe-Brown Northwood Academy,22025,11,140 - 145,< 10 %,13,56,25,81,19,557
